_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,zip,zip_five,state,lat,long,state_full
643932,214664,wolfforth limited,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,08sep2005,,,,active,commonwealth trust limited,675426,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
643950,227912,tempton limited,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,08aug2003,,,01may2007,dead,commonwealth trust limited,555444,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
644136,216730,ppg group limited,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,24aug2000,,,01may2002,dead,commonwealth trust limited,402835,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644172,228243,yokosuka investments limited,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,22sep1999,,,01may2009,dead,commonwealth trust limited,344757,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644214,216912,chattahoochee limited,,,xxx,undetermined,standard company under ibc act,mark e fried pa 1110 brickell avenue suite 310 miami florida 33131 rt bvi,,16aug2000,,,01may2002,dead,commonwealth trust limited,401852,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,33131 ,33131,florida,27.994402,-81.760254,florida
644373,228603,vista trading group inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,18feb2000,,,,transferred out,commonwealth trust limited,369978,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644398,220649,building design holdings ltd,,,xxx,undetermined,standard company under ibc act,finley  bologna international 150 se 2nd avenue suite 1010 maimi florida usa 33131 rt bvi,,29may2003,,,01nov2004,dead,commonwealth trust limited,546634,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,33131 ,33131,florida,27.994402,-81.760254,florida
644493,228918,niche leisure holdings corp,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,21feb2001,,,01nov2005,dead,commonwealth trust limited,433095,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644609,222155,capellas securities inc,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,13jun2005,,,,active,commonwealth trust limited,661262,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
644620,229132,nestermere ltd,,,xxx,undetermined,standard company under ibc act,phil mullins 6 wilhelm court fairfield ohio 45014 usa rt bvi,,23feb2001,,,01nov2007,dead,commonwealth trust limited,433719,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,45014,45014,ohio,40.367474,-82.996216,ohio
644650,217485,asia electric company limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,03jan1996,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644651,217492,regel holdings ltd,,,xxx,undetermined,standard company under ibc act,regel holdings ltd co law offices of ernesto sanchez 815 ponce de leon blvd suite 306 coral gables florida usa 33134 rt bvi,,05mar1999,,,,transferred out,commonwealth trust limited,314859,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,33134 ,33134,florida,27.994402,-81.760254,florida
644679,229244,quality energy ltd,,,xxx,undetermined,standard company under ibc act,phil mullins 6 wilhelm court fairfield ohio 45014 usa rt bvi,,23feb2001,,,01nov2007,dead,commonwealth trust limited,433590,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,45014,45014,ohio,40.367474,-82.996216,ohio
644788,229416,global advantage asset management inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,08may2001,,,01nov2003,dead,commonwealth trust limited,443535,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644862,229482,imex global sa,,,xxx,undetermined,standard company under ibc act,north american business corp 2929 windstone court bedford texas 760212864 usa,,13jun2001,,,,active,commonwealth trust limited,448946,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,760212864,76021,texas,31.0,-100.0,texas
644903,221130,transmeridian capital enterprises inc,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,06may1997,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
644981,216036,corporate motivation ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,18jun1998,,,01nov2003,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645059,232135,usb real estate ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,09oct2006,,,01may2009,dead,commonwealth trust limited,1055739,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
645092,221401,the first consortium international inc,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,05may1997,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645121,232385,drunderlee limited,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,01jun2007,,,01nov2008,dead,commonwealth trust limited,1409000,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
645249,218315,derbyshire trading group ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,03sep1999,,,01may2002,dead,commonwealth trust limited,341716,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645250,218317,direction management limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,26feb1996,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645374,216640,cepheus international ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,18jul2000,,,01may2002,dead,commonwealth trust limited,397382,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645382,230286,megaspace corporation,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,04jun1997,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645409,216716,cromfield international limited,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,20jul2000,,,01may2002,dead,commonwealth trust limited,398018,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645418,223229,barring financial ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,02jul1998,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645582,218887,wimbledon enterprises ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,24jul1996,,,01may2003,dead,commonwealth trust limited,193477,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645596,218974,dmt ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,09aug1996,,,01may2003,dead,commonwealth trust limited,195331,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645629,230609,intergem global ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,13jun1997,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645646,221678,traffic target inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,11jan2007,,,,active,commonwealth trust limited,1379253,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
645691,219120,lafa inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,29nov2000,,,01may2002,dead,commonwealth trust limited,419122,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645742,230745,imf enterprises ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,13jun1997,,,,dead,commonwealth trust limited,235758,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645750,221784,wyndham worldwide limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,08sep1998,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645797,221869,sparetech inc,,,xxx,undetermined,business company limited by shares,north american business corp 2929 windstone court bedford texas 760212864 usa,,18apr2001,,,,active,commonwealth trust limited,1060521,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,760212864,76021,texas,31.0,-100.0,texas
645831,217216,general investment holding group ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,13dec1995,,,01may1998,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645883,217256,first liberty capital management inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,17feb1999,,,,dead,commonwealth trust limited,312542,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645884,217257,diamant investissements ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,17feb1999,,,,dead,commonwealth trust limited,312540,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
645942,217374,briercrest limited,,,xxx,undetermined,standard company under ibc act,cameron yost po box 62711 colorado springs co 809622711 usa,,30dec1998,,,,dead,commonwealth trust limited,304562,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,809622711,80962,colorado,39.113014,-105.358887,colorado
645960,219526,nollingsworth ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,06feb2001,,,,active,commonwealth trust limited,430762,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
645976,223971,professional advice ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,08dec2004,,,01may2007,dead,commonwealth trust limited,629165,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
646031,217500,global equity group ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,12may1999,,,01nov2004,dead,commonwealth trust limited,324163,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646046,217528,northgate group limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,05jan1996,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646050,217568,emery group ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,21jun1999,,,,dead,commonwealth trust limited,329867,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646085,219660,compania consultora international ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,09sep1996,,,01may2008,dead,commonwealth trust limited,198587,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646175,224355,far horizon holdings ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,29dec2004,,,01may2008,dead,commonwealth trust limited,632780,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646250,231500,china sea resources ltd,,,xxx,undetermined,business company limited by shares,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,15sep2006,,,01may2008,dead,commonwealth trust limited,1051560,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646318,222996,gulf capital group inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,22nov1999,,,,transferred out,commonwealth trust limited,353017,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646524,218147,blackhawk holdings inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,16aug1999,,,,dead,commonwealth trust limited,339019,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646571,231988,es cosmetics ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,04oct2006,,,,active,commonwealth trust limited,1054889,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
646645,225215,lakeshore vista inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,05feb2007,,,,active,commonwealth trust limited,1384836,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
646792,223866,mellbridge equity limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,06oct1997,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646818,218612,provincial capital resources ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,09apr1996,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646870,232335,pacific great china co ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,26sep1995,,,01may1998,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
646879,223991,blue valley enterprise ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,08dec2004,,,01may2006,dead,commonwealth trust limited,629156,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
646903,225732,patterton limited,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,19feb2007,,,01nov2008,dead,commonwealth trust limited,1388029,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647014,218924,stanford management group inc,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,30jul1996,,,01may1998,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647176,226112,knollbean limited,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,29jan2008,,,,active,commonwealth trust limited,1461774,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647211,219154,rovercrest ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,18dec2000,,,01may2002,dead,commonwealth trust limited,421668,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647215,219210,galesbrook ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,18dec2000,,,01may2002,dead,commonwealth trust limited,421652,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647316,219462,blue diamond ventures inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,12jan2001,,,01nov2002,dead,commonwealth trust limited,427558,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647324,224684,veni vidi vici limited,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,13apr1995,,,,dead,commonwealth trust limited,147786,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647367,226382,adaron ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,08dec2005,,,01may2007,dead,commonwealth trust limited,688071,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647495,222156,first global group holdings inc,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,13jun2005,,,,active,commonwealth trust limited,661266,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647499,222169,black vette trading corporation,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,22sep1997,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647522,233018,american gold mining inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,05jul2007,,,01may2009,dead,commonwealth trust limited,1416767,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647577,225216,credorax inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,05feb2007,,,,active,commonwealth trust limited,1384200,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647651,225409,prime holding select ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,13feb2007,,,01nov2008,dead,commonwealth trust limited,1386363,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647680,226844,nontelodico investments limited,,,xxx,undetermined,business company limited by shares,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,04jan2006,,,01nov2009,dead,commonwealth trust limited,1003341,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647691,225432,oak mountain enterprises limited,,,xxx,undetermined,business company limited by shares,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,21feb2007,,,01nov2008,dead,commonwealth trust limited,1388388,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647724,233325,intervest financial corporation,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,16dec1994,,,01may1998,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647733,222488,seffron ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,30dec2005,,,,active,commonwealth trust limited,690463,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647749,226946,top sport services ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,11jan2006,,,01nov2007,dead,commonwealth trust limited,1004948,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647795,222615,denis  castelo distribution ltd,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,13feb1998,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
647863,225850,clamps investments inc,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,21feb2007,,,,active,commonwealth trust limited,1388145,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647951,227339,cb derivatives ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,01feb2006,,,01nov2007,dead,commonwealth trust limited,1008555,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
647962,220682,commonwealth investments international inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,09feb1995,,,03feb2004,dead,commonwealth trust limited,141966,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648040,226106,indian horse limited,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,29jan2008,,,,active,commonwealth trust limited,1461767,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648057,227586,skill processing ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,17feb2006,,,,active,commonwealth trust limited,1011565,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648202,227816,uppercreek ltd,,,xxx,undetermined,business company limited by shares,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,15aug2006,,,01may2008,dead,commonwealth trust limited,1045106,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648266,226665,tgf ltd,,,xxx,undetermined,business company limited by shares,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,06jan2006,,,01nov2007,dead,commonwealth trust limited,1004118,vgbusa,british virgin islandsunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648303,226727,proveedurias militares sa,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,10mar1998,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648441,227093,noram management ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,17mar1998,,,,dead,commonwealth trust limited,272045,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648450,228204,pacific financial group limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,29feb1996,,,,dead,commonwealth trust limited,,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648453,224014,juno 1 investments ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,29dec2004,,,01may2007,dead,commonwealth trust limited,632655,usavgb,united statesbritish virgin islands,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648484,221850,dynasty transport  business services inc,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,17apr2001,,,01nov2002,dead,commonwealth trust limited,440632,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648512,221923,pacific blue management corporation,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,25jul2001,,,01may2004,dead,commonwealth trust limited,455733,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648546,228326,blue water enterprises group ltd,,,xxx,undetermined,standard company under ibc act,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,15feb2000,,,01nov2002,dead,commonwealth trust limited,369293,usaxxx,united statesnot identified,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
648561,221940,blue coral holdings ltd,,,xxx,undetermined,standard company under ibc act,international business company formation inc 101 main street suite one tappan new york 10983 usa rt bvi,,02jun2004,,,01nov2005,dead,commonwealth trust limited,598896,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,10983 ,10983,new york,43.0,-75.0,new york
648653,228590,pinner holdings limited,,,xxx,undetermined,,westglobe corporate services 2929 windstone court bedford texas 76021 usa rt bvi,,25apr1996,,,,dead,commonwealth trust limited,,xxxusa,not identifiedunited states,offshore leaks,the offshore leaks data is current through 2010,,76021 ,76021,texas,31.0,-100.0,texas
