_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note
627984,197534,Lucky Mobile Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"A-1 Operating Ltd. c/o Logford Investments Company Ltd. Suite 30/01, 30 Cornwall's Lane Gibraltar RT BVI",,26-MAR-2008,,,,Active,Commonwealth Trust Limited,1472109,VGB;GIB,British Virgin Islands;Gibraltar,Offshore Leaks,The Offshore Leaks data is current through 2010,
652734,132013,InterTech Services Corp.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,05-MAY-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,386188,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
641455,230322,ABAI Engineering Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,28-MAY-1997,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
602855,164787,Asphalt Plains Incorporated,,,SAM,Samoa,Standard International Company,,,23-NOV-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,35326/07,WSM,Samoa,Offshore Leaks,The Offshore Leaks data is current through 2010,
599656,164788,Lurline Bay Ltd,,,SAM,Samoa,Standard International Company,,,23-NOV-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,35327/07,WSM,Samoa,Offshore Leaks,The Offshore Leaks data is current through 2010,
602733,164826,White Star Investment Universal Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,29-NOV-2007,,,,Active,Portcullis Trustnet,1447128,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
649951,230371,Smakle Limited,,,XXX,Undetermined,Standard Company under IBC Act,"North Sea Profession Co. Unit A-F, 1/F., Cheung Shing Building 1-5 Cheung Sha Wan Road Prince Edward , Kowloon Hong Kong RT BVI",,28-OCT-2003,,,01-MAY-2005,Dead,Commonwealth Trust Limited,565687,XXX;HKG,Not identified;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
664471,230393,Aurous Enterprises Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,19-NOV-2003,,,01-MAY-2005,Dead,Commonwealth Trust Limited,568395,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
564483,132119,YARRA ENTERPRISE PTY. LTD.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,30-APR-2007,,,,Active,Portcullis Trustnet,1402037,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
660323,197664,Control Holding Investments Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,15-MAR-2006,,,,Active,Commonwealth Trust Limited,1015466,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
614563,197666,Transcontinental Trading Group Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,16-MAR-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1015968,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
602946,164909,Pemberton Technologies Corporation,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,13-DEC-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1450442,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
652758,132146,SILVER VALLEY LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,25-MAY-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,389597,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
564491,132148,GRAND WEALTH INTERNATIONAL COMPANY LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-MAY-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,389791,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
593045,164919,CITYSTAR ROYAL PALACE PTE. LTD.,,,SGP,Singapore,Standard International Company,,,17-DEC-2007,,,,Active,Portcullis Trustnet,200723209R,SGP,Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
599713,164920,TORTUGA YACHTS LIMITED,,,BVI,British Virgin Islands,Standard International Company,6 Temasek Boulevard #09-05 Suntec Four Singapore 038986,,18-DEC-2007,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,1451037,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
602998,164929,Jarrah Link Offshore Limited,,,BVI,British Virgin Islands,Standard International Company,One Raffles Quay #50-01 North Tower Singapore 048583,,18-DEC-2007,,,,Active,Portcullis Trustnet,1451048,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
612062,197699,DUNAS SOLUTIONS LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,14-MAR-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1015454,VGB;GBR,British Virgin Islands;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
660330,197709,SPRABERRY LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Orianda Management FZ  LLC Office 102 Sheikh Zayed Road Emarat Arium Bldg., POBox 37258 Dubai UAE  RT BVI",,14-MAR-2006,,,,Active,Commonwealth Trust Limited,1015281,VGB;ARE,British Virgin Islands;United Arab Emirates,Offshore Leaks,The Offshore Leaks data is current through 2010,
643687,230480,NW6 Developments Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,05-NOV-2003,,,01-MAY-2006,Dead,Commonwealth Trust Limited,566548,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
649695,230487,"Windsong Charters, Ltd.",,,XXX,Undetermined,Standard Company under IBC Act,"Alan Teegardin c/o Resident Agents of Nevada, Inc. Nevada & Offshore Business Formation, Inc. 711 S. Carson St. Carson City, NV 89701 RT BVI",,03-JUN-1997,,,,Dead,Commonwealth Trust Limited,234362,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
566596,132186,MAHALALEL LTD.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,01-JUN-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,390356,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
628079,197722,RK OPERATION LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,09-MAR-2006,,,,Active,Commonwealth Trust Limited,1014754,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
652767,132206,ADOIR FOUNDERS MANAGEMENT GROUP LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JUN-2000,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,391303,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
589829,164979,Carnosa Corporation,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,07-JAN-2008,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,1455846,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
603025,165001,Double Joys Investments Offshore Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JAN-2008,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,1456535,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
592413,165009,Promising Future Holding Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JAN-2008,,,,Active,Portcullis Trustnet,1456546,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
589879,165011,Sunny Blessing Holding Inc.,,,BVI,British Virgin Islands,Standard International Company,"c/o UBS AG, Singapore, One Raffles Quay #50-01 North Tower, Singapore 048583",,08-JAN-2008,,,,Active,Portcullis Trustnet,1456539,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
589880,165013,Golden Touch Development Trading Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JAN-2008,,,,Active,Portcullis Trustnet,1456537,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
566920,132273,BRIGHT TRADER SERVICES LIMITED,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-JUN-2000,,,,Active,Portcullis Trustnet,392300,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
566713,132281,Sunevision e-Management Holdings Limited,,,BVI,British Virgin Islands,Standard International Company,,,19-JUN-2000,,,,Transferred Out,Portcullis Trustnet,392498,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
589904,165055,HARTFORD CAPITAL GROWTH FUND,,,CAYMN,Cayman,Mutual Fund,,,02-JAN-2008,,,,Active,Portcullis Trustnet,CR202262,CYM,Cayman Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
589907,165067,Bayview Enterprise Group Ltd,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;6 Temasek Boulevard #09-05 Suntec Four Singapore 038986",,16-JAN-2008,,,,Active,Portcullis Trustnet,1458997,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
643787,230604,Legalfalls Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,22-DEC-2003,,,01-MAY-2009,Dead,Commonwealth Trust Limited,572658,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
660347,197835,EXFIELD ALLIANCE LTD.,,,XXX,Undetermined,Business Company Limited by Shares,International Offshore Services Group 42 Chelmsford Road Dublin 6 Ireland RT BVI,,08-MAR-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1014227,VGB;IRL,British Virgin Islands;Ireland,Offshore Leaks,The Offshore Leaks data is current through 2010,
645629,230609,Intergem Global Ltd.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,13-JUN-1997,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
603035,165080,Point Nepean Investment Corporation,,,BVI,British Virgin Islands,Standard International Company,"6 Temasek Boulevard #09-05 Suntec Four Singapore 038986;Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,16-JAN-2008,,,,Active,Portcullis Trustnet,1458953,VGB;SGP,British Virgin Islands;Singapore,Offshore Leaks,The Offshore Leaks data is current through 2010,
651510,230620,Chan And Sons Ltd.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,13-JUN-1997,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
564520,132328,Tome Investments Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,26-JUN-2000,,,,In Liquidation,Portcullis Trustnet,393412,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
593119,165096,First Capital Investments Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,17-JAN-2008,,,,Active,Portcullis Trustnet,1459232,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
628181,197874,Asian Master Holdings Ltd.,,,XXX,Undetermined,,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,03-APR-1998,,,,Transferred OUT,Commonwealth Trust Limited,,XXX;HKG,Not identified;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
564524,132342,Athena Technologies Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,04-JUL-2000,,,,Active,Portcullis Trustnet,394718,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
600970,165112,RegentVilla Worldwide Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,17-JAN-2008,,,,Active,Portcullis Trustnet,1459227,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
614710,197881,"Flywheel Holding Co., Ltd.",,,XXX,Undetermined,Business Company Limited by Shares,"Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",,29-MAR-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1018780,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
656877,165128,Butterworth Holding Properties Inc.,,,BVI,British Virgin Islands,Business Company Limited by Shares,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-JAN-2008,,,,Not To Be Renewed / In Deregistration,Portcullis Trustnet,1459524,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
600972,165133,GardenVista Investments Inc.,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-JAN-2008,,,,Active,Portcullis Trustnet,1459532,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
603086,165134,LandBay Investments Limited,,,BVI,British Virgin Islands,Standard International Company,"7F, No. 111, Sec. 3 Taichung Rort Road, Situn District Taichung City Taiwan, R.O.C.",,18-JAN-2008,,,,Active,Portcullis Trustnet,1459426,TWN;VGB,Taiwan;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
612167,197905,"Trans-Asiatic Trading Co., Ltd.",,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,14-APR-1998,,,01-NOV-2002,Dead,Commonwealth Trust Limited,276009,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
567941,132380,OKS  Ascott Inc.,,,BVI,British Virgin Islands,Standard International Company,,,22-JUN-2007,,,,Transferred Out,Portcullis Trustnet,1412781,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
616905,197945,AVOQADO MANAGEMENT LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,09-MAR-2006,,,01-NOV-2009,Dead,Commonwealth Trust Limited,1014753,USA;VGB,United States;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
641637,230715,Cattlehorne Limited,,,XXX,Undetermined,Standard Company under IBC Act,"International Business Company Formation Inc. 101 Main Street Suite One Tappan, New York  10983 USA RT BVI",,19-DEC-2003,,,01-MAY-2006,Dead,Commonwealth Trust Limited,572614,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
660363,197959,SWEDEN SYSTEMS INC.,,,XXX,Undetermined,Business Company Limited by Shares,International Offshore Services Group 42 Chelmsford Road Dublin 6 Ireland RT BVI,,20-MAR-2006,,,01-NOV-2007,Dead,Commonwealth Trust Limited,1016563,VGB;IRL,British Virgin Islands;Ireland,Offshore Leaks,The Offshore Leaks data is current through 2010,
